Player,Season,Gls_Contribution,Sh_Contribution,SoT_Contribution,xG_Contribution,G-xG_Contribution,Total_Player_Contribution_att,Pos_x,Team_Att_Score,xAG_Contribution,Ast_Contribution,KP_Contribution,PPA_Contribution,PrgP_Contribution,Total_Player_Contribution_mid,Pos_y,Team_Mid_Score,Age,Tkl_Contribution,TklW_Contribution,Int_Contribution,Squad,Blocks_Contribution,Clr_Contribution,Def 3rd_Contribution,Mid 3rd_Contribution,Att 3rd_Contribution,Total_Player_Contribution_def,Pos,Team_Def_Score,MarketValue,MarketValue.1,Has_DF,Role_Label,Role_Similarity,Role_Name
Sadibou Sané,2023-2024,20.0,23.69382969839077,20.0,21.97911882673524,65.78313253012047,64.74502790851956,DF,30.202390917090547,20.0,20.0,20.998721313681926,23.304773561811505,26.793460956005102,21.99797376292625,DF,24.063648786184785,19.0,31.421563912667096,32.120337637977045,27.40886699507388,Metz,33.86946386946385,42.12335200963652,37.496774193548376,23.08028583438417,24.186795491143315,34.76774781330098,DF,35.10673234811163,800000.0,800000.0,True,DF_1,0.9908447236903596,Traditional Balanced Defender
Sam Beukema,2023-2024,22.937062937062933,26.122992279705382,25.469478357380687,26.71206374536828,66.0534822215692,65.12050612684476,DF,48.64464619148799,25.34045393858478,26.5,24.59524020171636,24.90552325581396,37.01871843073546,27.701396677669504,DF,47.53661424578045,24.0,34.41014474189828,29.638554216867448,38.73754152823919,Bologna,53.85972400056906,62.15834291976664,35.87290969899662,31.611639297032536,28.62354892205638,45.07208571370267,DF,62.85714285714287,18000000.0,18000000.0,True,DF_2,0.9908037227258829,Ball Winning Defender
Sam Curtis,2023-2024,20.0,20.0,20.0,20.0,66.26506024096385,65.18443578523363,DF,30.82995299723133,20.0,20.0,20.0,20.0,20.368066770062192,20.05899557933561,DF,28.48047550748124,17.0,20.476499066061823,20.0,20.0,Sheffield Utd,21.60358448296188,20.0,20.90399999999998,20.0,20.0,20.42002871278912,DF,20.0,150000.0,150000.0,True,DF_3,0.998374414890352,Progressive Defender
Saman Ghoddos,2023-2024,22.828282828282823,24.61178567450149,22.734739178690333,20.87224051384465,66.10441767068272,65.0831576504251,DF,56.70680145086171,25.52024088323853,20.0,26.33526230907882,27.5424261470773,29.12966242436427,25.786734814892743,DF,52.576169235920986,29.0,33.9726136771927,36.06425702811245,24.263038548752824,Brentford,27.825086306098967,23.83116187210065,38.45558739255012,27.89169230769231,27.4074074074074,32.786387729887544,DF,31.42857142857129,2000000.0,2000000.0,True,DF_3,0.9930989650088586,Progressive Defender
Samuel Gigot,2023-2024,29.163636363636364,29.59311578693184,32.87306501547987,27.39736217205962,66.14703712810424,65.3055403210939,DF,52.31558388599145,24.78553704360155,20.0,24.68740834329804,22.325581395348824,30.892768342026663,24.43955445203963,DF,56.557147819782855,29.0,38.4580275639878,40.00454648783813,44.2685025817556,Marseille,51.614777916147744,62.35612728503722,40.08888888888887,33.87878787878787,36.50793650793649,50.49537301222698,DF,49.2682926829268,9000000.0,9000000.0,True,DF_2,0.9921898505515832,Ball Winning Defender
Samuel Iling-Junior,2023-2024,22.937062937062933,24.081994853136905,25.956486704270752,22.169418713921328,66.15384615384615,65.16038262488621,"DF,MF",53.188676410619614,27.03463203463203,31.243243243243235,30.64823731565927,31.03079824010056,25.52225092897118,30.08292750391917,"DF,MF",56.49637721740517,19.0,33.46667291208017,31.884938126489686,27.64313946922641,Juventus,38.68282828282827,27.555315429842672,31.29999999999999,33.306041597887074,31.7117117117117,35.36235370788473,"DF,MF",64.85407066052221,13000000.0,13000000.0,True,DF_3,0.9951481298447955,Progressive Defender
Samuel Lino,2023-2024,28.983957219251337,47.37944337282996,43.1758733950433,35.18593099744932,65.98967297762478,65.3564264683313,"DF,MF",67.09119395617367,41.24773960216998,41.66666666666666,42.13322220516307,45.11627906976744,37.11406767547808,43.50124137688675,"DF,MF",62.92806499284545,23.0,51.51086866683195,48.74656520820122,37.625,Atlético Madrid,53.14888010540183,29.81584253926929,55.22077922077922,38.21819245393388,61.76706827309236,54.831376272611045,"DF,MF",47.02104097452922,30000000.0,30000000.0,True,DF_3,0.9864370969807593,Progressive Defender
Samuel Umtiti,2023-2024,20.0,20.0,20.0,20.0,66.26506024096385,65.18443578523363,DF,48.04283905307664,20.0,20.0,20.0,20.0,21.773139099373186,20.284207586554096,DF,48.41711716839077,29.0,20.56875056875054,20.9117551286226,22.207436399217205,Lille,20.0,22.009023908540577,20.0,21.16465352828987,20.0,21.17742772007008,DF,59.215686274509714,2500000.0,2500000.0,True,DF_3,0.9958066142966417,Progressive Defender
Samuele Birindelli,2023-2024,20.0,33.35020489662297,35.90817790530845,24.712306978593663,66.97188755020079,66.06461700025193,DF,35.41175713089949,42.35354573484069,34.3448275862069,36.11729568286722,45.01621421291578,38.249977348917255,40.75334713873457,DF,42.08497153371655,24.0,36.7424061229371,39.19053459346365,40.79262672811058,Monza,52.70803270803269,41.55476118695895,37.66775244299674,30.117554240631137,42.927689594356245,45.95983792191216,DF,39.79458450046688,3500000.0,3500000.0,True,DF_3,0.9927349265441405,Progressive Defender
Santiago Bueno,2023-2024,20.0,20.0,20.0,20.0,66.26506024096385,65.18443578523363,DF,45.13939862211061,20.67385444743935,20.0,21.479118907604896,20.0,23.03311972210574,20.98024039293904,DF,40.5659075722588,24.0,25.943020151409865,25.49173437937796,26.80885311871225,Wolves,37.91831357048749,31.490015360983097,24.08433734939758,27.98754282155092,23.751803751803727,30.10546875922373,DF,31.42857142857129,8000000.0,8000000.0,True,DF_1,0.9893800891661808,Traditional Balanced Defender
Saúl Coco,2023-2024,24.62809917355372,32.47863711580716,27.247058823529407,25.60650980886897,66.74698795180723,65.84068413763002,DF,28.44762088725773,20.0,20.0,20.79220605898837,20.0,34.06679242275299,22.43148246549508,DF,43.130597818370376,24.0,36.33052992569608,36.14518527510543,42.93848500254195,Las Palmas,46.74825174825173,65.46043588051133,45.83841463414632,27.50160865750218,20.0,45.97708454747654,DF,43.1003039513677,8000000.0,8000000.0,True,DF_2,0.9945902406538129,Ball Winning Defender
Scott McKenna,2023-2024,20.0,21.070389761489228,20.0,20.67821506888121,66.47925033467202,65.40891983931715,DF,48.3862382761359,21.13079532604597,20.0,22.15723803755299,23.08806709874189,22.851630365775463,21.854900655052287,DF,43.46891388847192,26.0,21.856251856251824,20.0,24.86836426413463,Nott'ham Forest,25.05670198921731,28.04128422896749,22.327231121281464,21.28696873902353,20.0,23.80559009077924,DF,30.518834399431327,9000000.0,9000000.0,True,DF_3,0.9926469673602407,Progressive Defender
Sebastiaan Bornauw,2023-2024,20.0,25.859797964357146,25.9159663865546,23.45336040175232,65.83668005354751,64.84907323254592,DF,36.82312793767304,23.00751879699247,20.0,22.26162052324104,20.0,30.801791104562163,22.968021855602657,DF,40.79493195347095,24.0,35.97051597051595,33.36037218179649,41.646055437100216,Wolfsburg,40.90469916556873,49.15341997618182,43.6801470588235,29.81553769613469,20.0,41.642440769027374,DF,36.32653061224481,7000000.0,7000000.0,True,DF_2,0.9980037314425645,Ball Winning Defender
Sebastian Walukiewicz,2023-2024,20.0,22.3325684875068,23.88235294117646,20.46744381128692,66.27450980392156,65.22574229773592,DF,26.71431330886614,20.83056478405314,20.0,22.36061401415732,22.438473696093908,33.86524253132025,23.457649982732253,DF,33.44315838574191,23.0,41.31986355287325,44.98884426595268,38.38131450298748,Empoli,64.60186278368096,61.52819837612463,55.97106109324757,27.44967807522873,20.0,50.5225943482555,DF,37.63668430335096,2500000.0,2500000.0,True,DF_2,0.9870487507856073,Ball Winning Defender
Sebastiano Luperto,2023-2024,25.874125874125863,31.07970031565737,25.82352941176469,27.94654479187757,66.33120718166784,65.45153344873461,DF,26.71431330886614,28.30564784053156,30.94736842105263,28.65558471857684,24.876947392187844,50.8116500696006,32.64911191358003,DF,33.44315838574191,26.0,40.22653721682845,43.20392681838462,59.21347093970667,Empoli,61.03371376098647,73.88369541364932,47.25080385852088,32.416130125381216,27.22222222222222,56.1739130670997,DF,37.63668430335096,3500000.0,3500000.0,True,DF_2,0.9958413527315176,Ball Winning Defender
Sepp van den Berg,2023-2024,32.05741626794258,32.64903867306084,37.84723441615451,30.24393679712628,66.22124863088717,65.46651883923346,DF,38.87064580516386,22.008928571428573,20.0,24.72805061217057,24.05101275318829,46.44161449942112,26.623382741361464,DF,42.58167173292705,21.0,42.44377244377243,43.65559800176315,60.052848885218815,Mainz 05,81.53846153846155,85.11206535400083,46.484375,36.71024627546366,33.75661375661375,63.27978286355821,DF,39.79458450046688,12000000.0,12000000.0,True,DF_2,0.9857935608497284,Ball Winning Defender
Serge Aurier,2023-2024,20.0,23.211169284467708,21.520361990950207,20.67821506888121,66.47925033467202,65.42410732690735,"DF,MF",48.3862382761359,22.82698831511495,29.674418604651155,22.876317383404,29.26420129622569,33.402662719144736,27.82746136146536,"DF,MF",43.46891388847192,30.0,29.281259281259256,30.983468758755947,28.76305567544236,Nott'ham Forest,28.427836648695525,30.72171230529002,26.9816933638444,34.15665612925887,20.0,31.36945581788516,"DF,MF",30.518834399431327,3700000.0,3700000.0,True,DF_3,0.9890949804744713,Progressive Defender
Sergi Cardona,2023-2024,24.62809917355372,36.222228250549314,29.05882352941176,33.761433167223856,74.4578313253012,73.61221577253758,DF,28.44762088725773,45.751072961373374,38.086956521739125,50.89603630054715,56.14519866128893,52.618649096238826,50.4304146494446,DF,43.130597818370376,24.0,65.92961541602023,66.73606263846318,72.75851550584645,Las Palmas,64.58041958041957,58.64137049843463,73.74390243902437,51.07809300965192,56.61971830985916,76.71765906935113,DF,43.1003039513677,6000000.0,6000000.0,True,DF_1,0.9969408247282069,Traditional Balanced Defender
Sergi Roberto,2023-2024,26.02870813397129,24.09587918937208,23.9709911361805,23.70702218383979,65.48192771084337,64.52243495502383,"MF,DF",81.70626488957568,22.986560477849665,27.563636363636352,24.60242250900256,21.86046511627907,28.451195447661856,25.39127500184064,"MF,DF",78.49661710218801,31.0,28.87489941780659,29.29337183444519,30.03224013340745,Barcelona,27.94724100509224,23.52192760231941,25.00369003690037,32.63884097964814,23.751803751803727,29.96477070481162,"MF,DF",45.97402597402594,2500000.0,2500000.0,True,DF_3,0.9906321790801809,Progressive Defender
Sergio Akieme,2023-2024,27.27272727272727,24.53460097702029,26.66907253699024,24.16956040293709,66.14997302643408,65.21105635423255,DF,43.80443414246775,33.784461152882194,20.0,31.383705976581005,36.58622202720491,28.30482105066498,30.670316993724533,DF,40.843445339401285,25.0,34.41014474189828,33.6027982899339,30.296668188041966,Almería,33.41789992952783,31.450966880571944,37.2372881355932,28.88704088704088,30.1364522417154,36.06019730969936,DF,27.365079365079325,7000000.0,7000000.0,True,DF_3,0.9976981367890252,Progressive Defender
Sergio Ramos,2023-2024,29.96047430830039,33.84693120612361,34.94705882352942,27.16053125619467,67.22891566265059,66.40623081527228,DF,43.38033610198956,20.67598017124831,20.0,22.57521528817161,22.63457472759796,38.61232556746719,24.269522716201365,DF,48.77928169568211,37.0,41.81162511148162,41.85849228447266,62.21633957097215,Sevilla,56.51706942846182,78.25648862252572,48.54736842105261,33.081467056150586,27.22222222222222,57.2500367905409,DF,37.63668430335096,2500000.0,2500000.0,True,DF_2,0.9921550834106531,Ball Winning Defender
Sergio Reguilón,2023-2024,20.0,21.77412667650149,20.0,20.59898994579066,65.87951807228914,64.81610464107561,DF,57.16867340587641,23.740648379052352,20.0,24.30784861569723,22.97234071831567,25.939836151348533,23.440965648377222,DF,59.89820927770548,26.0,26.496881496881485,26.59852122426132,25.148334094020967,Manchester Utd,27.71762569515377,22.28287841191064,26.08982035928143,22.34871794871794,34.16122004357297,28.26163112662089,DF,35.10673234811163,12000000.0,12000000.0,True,DF_3,0.9923007784277864,Progressive Defender
Sergio Rodelas,2023-2024,20.0,21.2225263773354,20.0,20.0,66.26506024096385,65.18928998187418,"FW,DF",35.899384027643634,27.57923748277445,27.70370370370369,21.65159567068249,20.954991599610903,20.3116580696695,24.39298378983508,"FW,DF",37.83410640383531,18.0,21.591073019644423,21.804007473745248,20.0,Granada,20.0,20.0,21.008928571428545,20.0,29.02777777777778,22.33432758044644,"FW,DF",26.027727546714782,200000.0,200000.0,True,DF_3,0.9857211143827073,Progressive Defender
Seydou Fini,2023-2024,20.0,21.213288142745974,20.0,20.47399064337776,66.25185674203664,65.18191702893947,"DF,FW",35.52593737256669,20.0,20.0,20.0,20.0,20.0,20.0,"DF,FW",33.4792084366575,17.0,20.0,20.0,20.0,Genoa,20.0,20.0,20.0,20.0,20.0,20.0,"DF,FW",44.97354497354495,1000000.0,1000000.0,True,DF_3,0.9974820980579975,Progressive Defender
Silvan Hefti,2023-2024,20.0,20.0,20.0,20.0,66.26506024096385,65.18443578523363,"MF,DF",35.52593737256669,20.0,20.0,20.0,20.0,20.603097358174185,20.09666745529689,"MF,DF",33.4792084366575,25.0,23.24324324324324,20.95837897042713,20.0,Genoa,21.784074511347228,20.36217956140145,22.15238095238093,23.423232637807523,24.585537918871232,22.761875934662697,"MF,DF",44.97354497354495,2500000.0,2500000.0,True,DF_3,0.9952920256936862,Progressive Defender
Silvan Widmer,2023-2024,24.01913875598086,27.08346165691406,24.86742756804213,25.31167093184325,66.32347572106607,65.38000379122148,DF,38.87064580516386,43.4375,40.12903225806452,30.80697282781847,30.12753188297072,35.02997034703937,37.67475479400602,DF,42.58167173292705,30.0,33.58438858438858,30.285042609462213,34.903385631709305,Mainz 05,36.78321678321674,35.15186426476747,35.890625,28.91213134691393,33.75661375661375,37.729410378407934,DF,39.79458450046688,3000000.0,3000000.0,True,DF_3,0.9908382875085692,Progressive Defender
Simone Bastoni,2023-2024,25.874125874125863,24.081994853136905,21.94117647058823,21.86977524514765,66.20836286321757,65.21208283186422,"MF,DF",26.71431330886614,24.15282392026577,20.0,29.442456056629283,27.315421088281777,29.551611521576184,26.16782764973741,"MF,DF",33.44315838574191,26.0,32.0265896964926,31.60196340919229,33.47963063552417,Empoli,27.136298045388948,26.177748518762336,33.08038585209002,28.69129108776685,30.833333333333336,33.572765287809545,"MF,DF",37.63668430335096,1500000.0,1500000.0,True,DF_3,0.9954383037040737,Progressive Defender
Simone Romagnoli,2023-2024,23.471074380165284,26.282722513089,21.47899159663864,24.43357186949861,66.37215528781793,65.39920712916368,DF,42.91417165668662,22.83822138126772,27.17241379310344,22.0031496062992,20.0,31.53275879528215,24.78465027684436,DF,45.79796015706118,33.0,41.69600793454004,35.71503404924044,58.781268524007096,Frosinone,67.87740733071027,73.71274377529741,51.95491803278688,33.77914529914528,23.80116959064328,56.36857169425473,DF,29.66183574879229,800000.0,800000.0,True,DF_2,0.9878779387435508,Ball Winning Defender
Sofyan Amrabat,2023-2024,20.0,21.330595007376115,20.0,20.29949497289532,66.0722891566265,65.00203131211998,"MF,DF",57.16867340587641,21.603135019593864,20.0,23.23088646177292,24.458511077473503,34.519599481074245,24.36421261492321,"MF,DF",59.89820927770548,26.0,33.4935231089077,33.197042448522666,28.237334550433594,Manchester Utd,35.43525139030755,26.196384260900373,37.25449101796405,29.394871794871783,25.6644880174292,34.095860495986216,"MF,DF",35.10673234811163,22000000.0,22000000.0,True,DF_1,0.9954624571118447,Traditional Balanced Defender
Sokratis Papastathopoulos,2023-2024,20.0,20.9850212529042,21.449411764705868,21.156364416987667,66.12736660929431,65.07152576271923,DF,42.70212263644753,20.0,20.0,20.635056487504272,20.0,22.93533887685965,20.612208410384383,DF,51.97035996833424,35.0,30.25230432744882,30.733844468784223,25.60496894409935,Betis,34.64885825075396,41.59512590828285,37.78360655737704,24.69743589743588,20.0,33.65980799693732,DF,44.97354497354495,700000.0,700000.0,True,DF_2,0.9905751811737916,Ball Winning Defender
Solly March,2023-2024,29.163636363636364,26.07518513277676,26.58823529411765,25.958262664995207,66.12331679659815,65.22459450813184,"FW,DF",53.60418947052132,25.15109890109889,25.777777777777764,23.813299561331053,24.578488372093005,24.387025052606493,25.20715528053292,"FW,DF",66.8789556631419,29.0,29.967265402048007,32.90407531766407,32.3095238095238,Brighton,24.71534567644408,23.82480836982522,30.448630136986274,27.82905982905981,28.666666666666668,31.55780097840476,"FW,DF",32.9032258064516,18000000.0,18000000.0,True,DF_3,0.992592217736677,Progressive Defender
Soungoutou Magassa,2023-2024,20.0,23.763089005235603,22.15259172976121,21.845978105663967,66.21248630887185,65.17838967364598,"DF,MF",60.99585774687184,20.56839712012125,20.0,21.26324749946797,21.376234469576293,37.343067367102165,23.48583596711604,"DF,MF",60.23944330899164,19.0,48.49234776945618,41.28903965376065,37.17766497461929,Monaco,40.70465419747714,37.832676136633545,48.79536679536678,48.72317491425771,26.349206349206327,47.49898480026072,"DF,MF",48.11791383219955,8000000.0,8000000.0,True,DF_1,0.9852989396023061,Traditional Balanced Defender
Stefan Bell,2023-2024,20.0,22.02384618768973,23.244951712028083,20.758810133120463,66.29426798101497,65.24470997940735,DF,38.87064580516386,20.669642857142858,20.0,20.67543580173865,23.0382595648912,26.40165403670196,21.970665026911387,DF,42.58167173292705,31.0,24.72500472500469,28.228034087569785,25.588769611890985,Mainz 05,26.52680652680649,32.28529534981146,29.26953125,21.114016418364223,20.0,27.66792450343328,DF,39.79458450046688,800000.0,800000.0,True,DF_1,0.9937262969747892,Traditional Balanced Defender
