Nation,Position,Squad,Age_x,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,xG/90,xAG/90,xG + xAG/90,npxG/90,npxG + xAG.1,MarketValue,Player,ID,Name,Age_y,Overall rating,Potential,Height,Weight,foot,Best overall,Best position,Growth,Value,Wage,Total attacking,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Total skill,Dribbling,Curve,FK Accuracy,Long passing,Ball control,Total movement,Acceleration,Sprint speed,Agility,Reactions,Balance,Total power,Shot power,Jumping,Stamina,Strength,Long shots,Total mentality,Aggression,Interceptions,Att. Position,Vision,Penalties,Total defending,Defensive awareness,Standing tackle,Sliding tackle,Total goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Weak foot,Attacking work rate,Defensive work rate,International reputation,Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Passes Blocked,Interceptions_x,Tkl+Int,Clearances,Errors,Source_League,Interceptions_y
it ITA,DF,Milan,22,1999,12,6,613,6.8,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,1.0,0.01,0.0,0.01,0.01,0.01,5000000.0,Matteo Gabbia,373,M. Gabbia,22,73,82,185,78,Right,75,DF,9,6500000,33000,229,41,22,74,58,34,238,53,47,28,50,60,287,55,55,55,71,51,321,54,74,79,73,41,251,73,72,23,41,42,228,77,77,74,56,11,5,12,14,14,3,Low,High,1,17.0,10.0,12.0,5.0,0.0,6.0,8.0,75.0,2.0,8.0,3.0,5.0,5.0,22.0,29.0,0.0,SerieA,72.0
it ITA,DF,Lecce,22,2000,32,28,"2,486",27.6,0,1,1,0,0,0,5,1,0.0,0.04,0.04,0.0,0.04,0.6,0.6,1.9,2.6,71.0,154.0,65.0,0.02,0.07,0.09,0.02,0.09,2500000.0,Antonino Gallo,491,A. Gallo,22,71,79,182,73,Left,73,DF,8,4000000,9000,277,72,44,46,68,47,325,66,72,59,58,70,372,79,82,72,73,66,318,59,64,78,67,50,308,56,72,67,65,48,190,64,60,66,44,5,12,8,8,11,2,High,Medium,1,,0.0,,,,,,,,,,,0.0,,,,LigaProfesionalArgentina,72.0
it ITA,DF,Lecce,22,2000,32,28,"2,486",27.6,0,1,1,0,0,0,5,1,0.0,0.04,0.04,0.0,0.04,0.6,0.6,1.9,2.6,71.0,154.0,65.0,0.02,0.07,0.09,0.02,0.09,2500000.0,Antonino Gallo,491,A. Gallo,22,71,79,182,73,Left,73,DF,8,4000000,9000,277,72,44,46,68,47,325,66,72,59,58,70,372,79,82,72,73,66,318,59,64,78,67,50,308,56,72,67,65,48,190,64,60,66,44,5,12,8,8,11,2,High,Medium,1,56.0,36.0,35.0,12.0,9.0,38.0,57.0,66.7,19.0,37.0,6.0,31.0,13.0,69.0,71.0,0.0,SerieA,72.0
fr FRA,DF,Lecce,22,2000,37,35,"3,101",34.5,0,2,2,0,0,0,4,0,0.0,0.06,0.06,0.0,0.06,0.6,0.6,2.9,3.5,47.0,112.0,107.0,0.02,0.08,0.1,0.02,0.1,4000000.0,Valentin Gendrey,428,V. Gendrey,22,72,81,179,69,Right,72,DF,9,5000000,10000,235,66,34,51,58,26,269,65,53,34,49,68,377,84,80,72,69,72,284,32,71,81,72,28,281,75,68,48,45,45,211,67,70,74,52,12,10,6,10,14,2,Medium,High,1,88.0,57.0,54.0,25.0,9.0,40.0,71.0,56.3,31.0,45.0,4.0,41.0,37.0,125.0,89.0,0.0,SerieA,68.0
es ESP,DF,Lazio,21,2000,4,0,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,3000000.0,Mario Gila,827,Mario Gila,21,64,75,185,80,Right,66,DF,11,1200000,6000,250,47,28,69,65,41,262,59,42,36,63,62,320,69,66,60,58,67,303,54,67,65,68,49,219,60,61,24,36,38,194,62,67,65,54,14,10,10,6,14,3,Low,Medium,1,3.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,6.0,3.0,0.0,SerieA,61.0
fr FRA,DF,Udinese,17,2004,1,1,79,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,Axel Guessand,1159,A. Guessand,17,59,77,192,72,Left,61,DF,18,525000,500,188,33,24,57,56,18,188,40,34,26,35,53,285,65,63,45,55,57,252,43,68,53,68,20,200,55,59,27,28,31,176,59,62,55,55,13,8,5,14,15,2,Medium,High,1,2.0,1.0,2.0,0.0,0.0,1.0,2.0,50.0,1.0,1.0,0.0,1.0,2.0,4.0,3.0,0.0,SerieA,59.0
se SWE,DF,Hellas Verona,23,1999,32,28,"2,607",29.0,0,0,0,0,0,0,9,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.4,17.0,54.0,2.0,0.01,0.0,0.01,0.01,0.01,6000000.0,Isak Hien,260,I. Hien,23,75,83,191,90,Right,77,DF,8,11500000,20000,224,28,30,71,62,33,227,54,29,25,58,61,315,67,79,49,73,47,311,49,79,55,89,39,289,80,76,39,49,45,223,77,76,70,51,12,5,10,11,13,3,Low,High,1,73.0,36.0,54.0,19.0,0.0,38.0,61.0,62.3,23.0,40.0,17.0,23.0,31.0,104.0,92.0,1.0,SerieA,76.0
se SWE,DF,Spezia,22,2000,20,17,"1,393",15.5,1,1,2,1,0,0,4,0,0.06,0.06,0.13,0.06,0.13,1.2,1.2,1.3,2.5,41.0,40.0,82.0,0.08,0.08,0.16,0.08,0.16,5000000.0,Emil Holm,436,E. Holm,22,72,80,191,83,Right,73,DF,8,5000000,10000,306,70,57,61,66,52,290,69,57,40,54,70,356,82,88,57,70,59,382,69,78,88,87,60,315,75,59,67,56,58,196,61,67,68,44,7,12,11,5,9,2,High,Medium,1,26.0,15.0,13.0,8.0,5.0,16.0,31.0,51.6,15.0,21.0,6.0,15.0,9.0,35.0,41.0,0.0,SerieA,59.0
bg BUL,DF,Spezia,23,1999,9,4,365,4.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,2.0,8.0,3.0,0.02,0.0,0.02,0.02,0.02,900000.0,Petko Hristov,1908,P. Hristov,23,68,76,191,85,Right,70,DF,8,2500000,6000,230,40,31,69,52,38,202,39,40,34,44,45,240,52,43,43,63,39,290,60,66,55,79,30,261,76,65,32,42,46,209,66,72,71,47,6,7,12,15,7,3,Medium,High,1,6.0,4.0,2.0,4.0,0.0,5.0,8.0,62.5,3.0,4.0,2.0,2.0,4.0,10.0,12.0,0.0,SerieA,65.0
eng ENG,"DF,FW",Juventus,18,2003,12,1,318,3.5,1,1,2,1,0,0,1,0,0.28,0.28,0.57,0.28,0.57,0.7,0.7,0.2,1.0,11.0,18.0,36.0,0.21,0.07,0.28,0.21,0.28,9000000.0,Samuel Iling-Junior,484,S. Iling-Junior,18,71,85,182,75,Left,72,DF,14,4400000,17000,313,74,54,50,74,61,355,77,75,63,64,76,366,79,79,77,62,69,304,67,53,69,51,64,257,46,32,60,60,59,110,30,41,39,45,7,14,8,9,7,4,High,Medium,1,7.0,2.0,3.0,1.0,3.0,4.0,9.0,44.4,5.0,5.0,1.0,4.0,2.0,9.0,6.0,0.0,SerieA,32.0
fr FRA,DF,Milan,22,2000,34,26,"2,548",28.3,1,0,1,1,0,0,4,0,0.04,0.0,0.04,0.04,0.04,1.5,1.5,1.2,2.8,52.0,138.0,43.0,0.05,0.04,0.1,0.05,0.1,30000000.0,Pierre Kalulu,85,P. Kalulu,22,79,86,184,82,Right,81,DF,7,33000000,51000,311,70,43,76,78,44,312,64,65,44,65,74,376,77,83,69,78,69,343,66,78,72,76,51,323,77,78,60,59,49,241,80,82,79,50,12,5,13,9,11,3,Medium,High,1,57.0,39.0,33.0,21.0,3.0,28.0,42.0,66.7,14.0,41.0,17.0,24.0,41.0,98.0,56.0,1.0,SerieA,78.0
lv LVA,"FW,DF",Spezia,20,2001,4,0,36,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,2.0,4.0,0.24,0.06,0.31,0.24,0.31,2500000.0,Raimonds Krollis,771,R. Krollis,20,65,74,186,80,Left,67,DF,9,1600000,4000,291,43,68,68,55,57,248,60,44,41,41,62,286,54,55,55,69,53,326,66,65,59,75,61,255,54,14,70,52,65,62,22,22,18,60,6,14,13,13,14,3,Medium,Medium,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,SerieA,14.0
al ALB,DF,Roma,22,2000,7,5,259,2.9,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,2.0,8.0,1.0,0.01,0.03,0.04,0.01,0.04,8000000.0,Marash Kumbulla,257,M. Kumbulla,22,75,79,191,78,Right,77,DF,4,7500000,39000,239,45,26,79,61,28,226,52,30,26,58,60,283,42,54,51,78,58,310,50,82,68,79,31,256,75,75,22,54,30,229,79,77,73,53,9,8,15,14,7,3,Medium,Medium,1,4.0,4.0,2.0,2.0,0.0,2.0,3.0,66.7,1.0,2.0,1.0,1.0,4.0,8.0,6.0,0.0,SerieA,75.0
it ITA,DF,Salernitana,22,2000,17,8,814,9.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,6000000.0,Matteo Lovato,496,M. Lovato,22,71,80,188,78,Right,73,DF,9,3900000,13000,225,40,24,64,65,32,242,59,38,29,54,62,317,67,72,56,73,49,283,40,73,62,78,30,261,67,71,30,48,45,219,75,73,71,47,12,10,6,6,13,3,Medium,Medium,1,17.0,14.0,14.0,3.0,0.0,10.0,25.0,40.0,15.0,8.0,5.0,3.0,13.0,30.0,33.0,2.0,SerieA,71.0
it ITA,"MF,DF",Sampdoria,18,2003,6,0,109,1.2,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.3,1.0,4.0,10.0,0.12,0.09,0.21,0.12,0.21,400000.0,Lorenzo Malagrida,1164,L. Malagrida,18,59,75,170,64,Right,61,DF,16,575000,1000,258,52,35,60,69,42,272,58,46,41,70,57,322,66,55,59,57,85,268,70,55,64,38,41,265,62,44,56,55,48,156,43,57,56,66,13,14,15,10,14,3,Medium,Medium,1,1.0,0.0,0.0,0.0,1.0,1.0,3.0,33.3,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,SerieA,44.0
it ITA,DF,Roma,18,2004,3,2,181,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,800000.0,Filippo Missori,947,F. Missori,18,62,80,182,70,Right,62,DF,18,975000,2000,233,60,32,56,50,35,235,66,36,43,36,54,297,64,60,50,58,65,237,33,58,60,49,37,259,54,59,55,45,46,191,52,69,70,52,11,12,9,6,14,3,Medium,Medium,1,4.0,3.0,3.0,0.0,1.0,3.0,6.0,50.0,3.0,0.0,0.0,0.0,3.0,7.0,5.0,0.0,SerieA,59.0
tr TUR,"FW,DF",Sassuolo,23,1999,2,1,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,Mert Müldür,501,M. Müldür,23,71,75,188,74,Right,71,DF,4,2500000,15000,289,60,46,72,69,42,286,68,46,37,60,75,376,78,77,82,68,71,340,57,81,78,70,54,255,66,64,38,52,35,201,67,68,66,37,6,6,12,6,7,4,High,Medium,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SerieA,64.0
fr FRA,"MF,DF",Torino,22,2000,9,3,264,2.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,2.0,10.0,4.0,0.02,0.02,0.04,0.02,0.04,500000.0,Michel Ndary Adopo,1098,M. Adopo,21,60,71,187,84,Right,64,DF,11,550000,5000,269,51,41,60,68,49,284,63,44,50,64,63,297,63,66,62,56,50,300,70,57,53,70,50,282,64,60,56,53,49,185,60,64,61,58,12,12,9,11,14,3,Medium,Medium,1,7.0,2.0,4.0,2.0,1.0,1.0,3.0,33.3,2.0,2.0,2.0,0.0,1.0,8.0,4.0,0.0,SerieA,60.0
gr GRE,DF,Spezia,23,1998,36,34,"2,958",32.9,1,0,1,1,0,0,9,1,0.03,0.0,0.03,0.03,0.03,0.8,0.8,0.9,1.7,20.0,105.0,15.0,0.03,0.03,0.05,0.03,0.05,3500000.0,Dimitris Nikolaou,435,D. Nikolaou,23,72,78,188,82,Left,74,DF,6,3400000,10000,219,40,25,71,58,25,198,30,24,29,60,55,258,49,51,42,69,47,345,67,77,64,87,50,249,75,70,29,26,49,217,73,73,71,52,8,15,9,5,15,2,Low,Medium,1,45.0,32.0,31.0,10.0,4.0,25.0,37.0,67.6,12.0,41.0,26.0,15.0,27.0,72.0,82.0,0.0,SerieA,70.0
it ITA,DF,Atalanta,21,2001,17,9,960,10.7,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,4.0,19.0,12.0,0.04,0.0,0.04,0.04,0.04,10000000.0,Caleb Okoli,424,C. Okoli,20,72,82,191,91,Right,74,DF,10,4800000,20000,216,30,20,66,65,35,221,51,36,35,46,53,292,55,55,56,69,57,299,54,67,66,88,24,244,69,75,25,33,42,216,73,73,70,51,8,9,10,10,14,2,Low,High,1,21.0,17.0,14.0,6.0,1.0,10.0,25.0,40.0,15.0,10.0,5.0,5.0,30.0,51.0,44.0,3.0,SerieA,75.0
it ITA,DF,Empoli,21,2000,33,33,"2,830",31.4,2,0,2,2,0,0,10,1,0.06,0.0,0.06,0.06,0.06,1.8,1.8,2.0,3.8,102.0,154.0,68.0,0.06,0.06,0.12,0.06,0.12,10000000.0,Fabiano Parisi,149,F. Parisi,21,77,87,178,72,Left,78,DF,10,22500000,9000,326,77,60,50,74,65,368,79,72,70,71,76,390,80,80,77,75,78,364,78,59,80,73,74,326,73,73,69,56,55,224,75,75,74,54,11,10,11,13,9,3,High,Medium,1,65.0,35.0,37.0,21.0,7.0,30.0,72.0,41.7,42.0,51.0,16.0,35.0,41.0,106.0,91.0,0.0,SerieA,73.0
ar ARG,DF,Udinese,22,2000,34,33,"2,818",31.3,2,0,2,2,0,0,7,1,0.06,0.0,0.06,0.06,0.06,1.0,1.0,0.5,1.5,23.0,101.0,26.0,0.03,0.02,0.05,0.03,0.05,10000000.0,Nehuén Pérez,206,N. Pérez,22,76,82,186,75,Right,78,DF,6,11000000,14000,207,21,21,74,69,22,213,39,21,32,60,61,293,60,55,48,75,55,279,42,77,69,75,16,260,80,78,26,36,40,236,79,80,77,40,9,8,8,9,6,3,Medium,High,1,77.0,40.0,54.0,20.0,3.0,39.0,55.0,70.9,16.0,53.0,23.0,30.0,35.0,112.0,106.0,1.0,SerieA,78.0
it ITA,DF,Salernitana,20,2002,26,23,"1,941",21.6,2,0,2,2,0,0,4,0,0.09,0.0,0.09,0.09,0.09,1.5,1.5,0.4,1.9,13.0,43.0,4.0,0.07,0.02,0.09,0.07,0.09,8000000.0,Lorenzo Pirola,638,L. Pirola,20,68,80,185,79,Left,70,DF,12,2700000,14000,246,42,39,67,64,34,240,52,41,32,56,59,316,59,68,61,65,63,292,57,69,55,74,37,248,63,65,33,40,47,213,67,74,72,55,9,13,9,12,12,3,Medium,High,1,33.0,29.0,18.0,14.0,1.0,19.0,27.0,70.4,8.0,50.0,35.0,15.0,30.0,63.0,85.0,1.0,SerieA,65.0
it ITA,DF,Cremonese,22,2000,20,6,699,7.8,0,1,1,0,0,0,0,1,0.0,0.13,0.13,0.0,0.13,0.5,0.5,1.0,1.5,19.0,28.0,45.0,0.06,0.13,0.19,0.06,0.19,2000000.0,Giacomo Quagliata,672,G. Quagliata,22,67,75,177,65,Left,67,DF,8,2200000,4000,229,56,35,48,58,32,265,63,48,38,54,62,372,84,79,78,62,69,284,48,64,74,56,42,285,73,62,59,48,43,192,61,65,66,48,12,14,5,10,7,3,High,Medium,1,10.0,8.0,7.0,1.0,2.0,5.0,11.0,45.5,6.0,7.0,2.0,5.0,11.0,21.0,8.0,0.0,SerieA,62.0
it ITA,DF,Fiorentina,23,1999,9,5,508,5.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,4.0,11.0,0.0,0.01,0.02,0.03,0.01,0.03,2500000.0,Luca Ranieri,434,L. Ranieri,23,72,78,187,76,Left,72,DF,6,3500000,26000,271,62,37,68,68,36,297,66,61,41,61,68,352,68,79,62,70,73,271,54,60,60,63,34,292,75,70,57,42,48,217,70,73,74,46,14,8,7,8,9,3,Medium,High,1,9.0,4.0,6.0,3.0,0.0,6.0,9.0,66.7,3.0,5.0,3.0,2.0,11.0,20.0,15.0,1.0,SerieA,70.0
it ITA,"DF,MF",Atalanta,20,2002,15,8,829,9.2,0,1,1,0,0,0,3,0,0.0,0.11,0.11,0.0,0.11,0.6,0.6,0.9,1.5,22.0,55.0,65.0,0.06,0.1,0.16,0.06,0.16,4000000.0,Matteo Ruggeri,591,M. Ruggeri,19,69,80,187,79,Left,69,DF,11,2900000,10000,300,71,43,65,68,53,314,68,64,50,63,69,299,57,65,52,68,57,290,69,56,64,61,40,284,67,67,64,51,35,200,66,68,66,56,11,12,11,14,8,3,Medium,Medium,1,17.0,12.0,5.0,9.0,3.0,8.0,16.0,50.0,8.0,14.0,3.0,11.0,12.0,29.0,16.0,0.0,SerieA,67.0
be BEL,"FW,DF",Milan,23,1999,30,14,"1,403",15.6,2,3,5,2,0,0,1,0,0.13,0.19,0.32,0.13,0.32,2.5,2.5,4.1,6.6,52.0,52.0,143.0,0.16,0.27,0.42,0.16,0.42,15000000.0,Alexis Saelemaekers,114,A. Saelemaekers,23,78,82,180,72,Right,79,DF,4,20000000,57000,335,80,68,45,77,65,375,81,76,67,70,81,401,82,79,87,76,77,354,64,77,80,59,74,322,68,65,74,71,44,195,68,66,61,48,9,6,9,12,12,4,High,High,1,31.0,20.0,12.0,16.0,3.0,19.0,41.0,46.3,22.0,13.0,1.0,12.0,19.0,50.0,11.0,0.0,SerieA,65.0
it ITA,DF,Atalanta,18,2003,32,29,"2,335",25.9,2,2,4,2,0,0,7,0,0.08,0.08,0.15,0.08,0.15,2.0,2.0,0.4,2.4,22.0,158.0,34.0,0.08,0.01,0.09,0.08,0.09,40000000.0,Giorgio Scalvini,369,G. Scalvini,18,73,84,194,75,Right,75,DF,11,6000000,9000,238,38,23,70,68,39,220,48,35,22,48,67,269,55,55,38,72,49,284,47,71,68,67,31,263,76,75,28,49,35,232,77,79,76,45,6,12,12,9,6,3,Medium,Medium,1,54.0,29.0,30.0,18.0,6.0,29.0,55.0,52.7,26.0,36.0,13.0,23.0,56.0,110.0,57.0,2.0,SerieA,75.0
ci CIV,DF,Torino,21,2000,31,24,"2,046",22.7,2,1,3,2,0,0,8,0,0.09,0.04,0.13,0.09,0.13,2.7,2.7,1.9,4.6,54.0,67.0,93.0,0.12,0.08,0.2,0.12,0.2,12000000.0,Wilfried Singo,204,W. Singo,21,76,85,190,79,Right,76,DF,9,16000000,26000,337,78,55,80,74,50,317,78,67,40,63,69,370,79,83,79,69,60,352,72,75,78,76,51,300,64,69,66,55,46,215,69,74,72,44,11,6,7,13,7,2,Medium,Low,1,27.0,17.0,14.0,10.0,3.0,12.0,19.0,63.2,7.0,15.0,2.0,13.0,12.0,39.0,33.0,1.0,SerieA,69.0
no NOR,DF,Napoli,22,1999,7,4,419,4.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,5.0,23.0,1.0,0.02,0.0,0.02,0.02,0.02,7000000.0,Leo Skiri Østigård,376,L. Østigård,22,73,82,185,81,Right,75,DF,9,6500000,28000,250,48,33,74,62,33,244,58,46,24,55,61,335,67,69,67,71,61,328,52,91,69,84,32,266,86,69,35,34,42,211,68,73,70,50,13,10,13,8,6,3,Medium,Medium,1,4.0,1.0,3.0,1.0,0.0,1.0,1.0,100.0,0.0,3.0,3.0,0.0,6.0,10.0,18.0,1.0,SerieA,69.0
fr FRA,DF,Udinese,20,2002,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,4.0,4.0,4.0,0.07,0.19,0.27,0.07,0.27,9000000.0,Brandon Soppy,481,B. Soppy,20,71,82,181,80,Right,71,DF,11,3900000,17000,291,69,41,65,68,48,289,68,58,32,63,68,370,80,79,74,65,72,339,64,75,73,76,51,306,68,64,65,60,49,199,63,68,68,52,7,12,12,10,11,3,Medium,Medium,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,4.0,0.0,4.0,1.0,2.0,1.0,0.0,SerieA,64.0
uy URU,DF,Bologna,20,2002,10,7,688,7.6,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,6.0,13.0,1.0,0.01,0.0,0.01,0.01,0.01,150000.0,Joaquin Sosa,667,J. Sosa,20,67,77,188,82,Left,69,DF,10,2100000,7000,242,61,32,56,58,35,292,64,52,46,76,54,234,49,34,52,67,32,301,55,80,61,74,31,240,52,65,25,55,43,219,73,75,71,57,6,14,15,13,9,3,Medium,High,1,6.0,2.0,5.0,1.0,0.0,4.0,18.0,22.2,14.0,5.0,3.0,2.0,6.0,12.0,31.0,0.0,SerieA,65.0
it ITA,"DF,MF",Hellas Verona,19,2003,20,7,821,9.1,0,1,1,0,0,0,2,0,0.0,0.11,0.11,0.0,0.11,0.2,0.2,1.2,1.4,16.0,37.0,24.0,0.02,0.14,0.16,0.02,0.16,1500000.0,Filippo Terracciano,637,F. Terracciano,19,68,79,181,68,Right,69,DF,11,2600000,6000,306,65,56,61,70,54,335,71,70,62,64,68,361,81,79,72,61,68,335,69,69,65,68,64,304,61,62,57,67,57,189,64,63,62,56,11,12,8,12,13,4,High,High,1,20.0,13.0,11.0,7.0,2.0,15.0,20.0,75.0,5.0,7.0,4.0,3.0,10.0,30.0,14.0,0.0,SerieA,62.0
it ITA,DF,Udinese,19,2002,33,31,"2,704",30.0,3,4,7,3,0,0,5,0,0.1,0.13,0.23,0.1,0.23,2.9,2.9,4.2,7.1,109.0,106.0,155.0,0.1,0.14,0.24,0.1,0.24,25000000.0,Destiny Udogie,146,D. Udogie,19,77,86,186,73,Left,77,DF,9,21500000,36000,336,76,64,64,74,58,328,76,59,51,64,78,399,86,89,80,74,70,346,71,62,79,75,59,319,76,68,69,60,46,211,68,73,70,57,8,14,11,10,14,3,High,High,1,71.0,45.0,42.0,24.0,5.0,34.0,59.0,57.6,25.0,34.0,6.0,28.0,36.0,107.0,25.0,0.0,SerieA,68.0
it ITA,DF,Cremonese,23,1998,37,31,"2,785",30.9,2,3,5,2,0,0,3,0,0.06,0.1,0.16,0.06,0.16,2.2,2.2,4.6,6.8,111.0,90.0,158.0,0.07,0.15,0.22,0.07,0.22,3500000.0,Emanuele Valeri,500,E. Valeri,23,71,77,180,78,Left,72,DF,6,3000000,8000,309,71,60,52,70,56,345,69,64,74,65,73,356,75,71,68,74,68,297,68,40,74,48,67,318,65,68,69,60,56,198,70,64,64,55,8,10,13,12,12,3,High,Medium,1,54.0,27.0,29.0,21.0,4.0,29.0,69.0,42.0,40.0,17.0,3.0,14.0,22.0,76.0,44.0,1.0,SerieA,68.0
mx MEX,DF,Cremonese,23,1998,25,19,"1,813",20.1,1,0,1,1,0,0,7,0,0.05,0.0,0.05,0.05,0.05,0.7,0.7,0.3,1.0,18.0,48.0,12.0,0.04,0.02,0.05,0.04,0.05,3600000.0,Johan Vásquez,499,J. Vásquez,23,71,80,185,72,Left,73,DF,9,3900000,3000,255,62,30,72,63,28,248,50,40,40,60,58,313,63,66,51,69,64,280,38,68,77,72,25,282,76,74,40,47,45,218,71,74,73,50,9,12,7,12,10,2,Medium,High,1,41.0,26.0,34.0,7.0,0.0,18.0,39.0,46.2,21.0,27.0,20.0,7.0,45.0,86.0,93.0,1.0,SerieA,74.0
pl POL,DF,Empoli,22,2000,11,6,603,6.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.4,6.0,13.0,0.0,0.05,0.01,0.07,0.05,0.07,3000000.0,Sebastian Walukiewicz,549,S. Walukiewicz,22,70,78,188,85,Right,72,DF,8,3300000,2000,228,23,36,71,70,28,238,56,37,22,58,65,283,64,55,51,62,51,309,42,76,68,81,42,252,63,70,41,40,38,213,70,72,71,51,10,14,6,15,6,2,High,Medium,1,9.0,6.0,7.0,2.0,0.0,4.0,6.0,66.7,2.0,10.0,9.0,1.0,7.0,16.0,30.0,0.0,SerieA,70.0
pl POL,DF,Roma,20,2002,33,26,"2,197",24.4,2,1,3,2,0,0,3,0,0.08,0.04,0.12,0.08,0.12,1.3,1.3,1.2,2.5,92.0,85.0,99.0,0.05,0.05,0.1,0.05,0.1,20000000.0,Nicola Zalewski,144,N. Zalewski,20,77,83,175,78,Right,78,DF,6,16500000,41000,311,72,58,45,77,59,360,79,70,66,66,79,395,85,86,79,70,75,299,72,57,79,45,46,328,63,55,74,73,63,186,63,64,59,45,10,5,7,8,15,4,Medium,Medium,1,45.0,26.0,25.0,15.0,5.0,22.0,71.0,31.0,49.0,27.0,1.0,26.0,31.0,76.0,23.0,0.0,SerieA,55.0
it ITA,DF,Sampdoria,21,2000,22,16,"1,540",17.1,2,3,5,2,0,0,3,0,0.12,0.18,0.29,0.12,0.29,2.6,2.6,1.2,3.8,50.0,36.0,60.0,0.15,0.07,0.22,0.15,0.22,6000000.0,Alessandro Zanoli,494,A. Zanoli,21,71,82,188,76,Right,71,DF,11,4000000,18000,271,69,38,60,67,37,295,70,60,38,56,71,337,74,71,69,70,53,286,45,66,68,74,33,296,63,69,62,55,47,204,67,70,67,55,14,7,13,10,11,3,Medium,Medium,1,22.0,14.0,14.0,6.0,2.0,8.0,17.0,47.1,9.0,19.0,15.0,4.0,12.0,34.0,39.0,0.0,SerieA,69.0
it ITA,DF,Inter,19,2003,2,0,27,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,1.0,2.0,0.0,0.23,0.23,0.0,0.23,800000.0,Mattia Zanotti,710,M. Zanotti,19,66,76,177,70,Right,69,DF,10,1800000,7000,305,68,59,55,69,54,329,70,69,61,67,62,378,79,79,79,61,80,303,58,75,55,58,57,310,60,59,63,66,62,182,58,62,62,46,12,5,7,9,13,3,Medium,Medium,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,SerieA,59.0
